group,date,ma_pct_man,ma_pct_woman,combined_pct
covid,2016-03-01,0.08196721311475409,0.23201856148491878,0.31398577459967286
covid,2016-04-01,0.08587528969257602,0.15467904098994587,0.24055433068252188
covid,2016-05-01,0.031230480949406624,0.0,0.031230480949406624
covid,2016-06-01,0.031230480949406624,0.0,0.031230480949406624
covid,2016-07-01,0.0,0.2364066193853428,0.2364066193853428
covid,2016-08-01,0.0,0.33246809873212474,0.33246809873212474
covid,2016-09-01,0.0,0.33246809873212474,0.33246809873212474
covid,2016-10-01,0.0,0.1435448601634961,0.1435448601634961
covid,2016-11-01,0.2050020500205002,0.23164544343181545,0.4366474934523157
covid,2016-12-01,0.337452381146328,0.3173352463452687,0.6547876274915967
covid,2017-01-01,0.337452381146328,0.3855926062692953,0.7230449874156233
covid,2017-02-01,0.1324503311258278,0.23363666281683496,0.36608699394266275
covid,2017-03-01,0.17452006980802792,0.14794685990338166,0.32246692971140956
covid,2017-04-01,0.42704532233328046,0.03220611916264094,0.4592514414959214
covid,2017-05-01,0.5377872935403679,0.0,0.5377872935403679
covid,2017-06-01,0.36326722373234005,0.1031991744066048,0.46646639813894486
covid,2017-07-01,0.20010747612219026,0.32249742002063986,0.5226048961428301
covid,2017-08-01,0.08936550491510277,0.32249742002063986,0.4118629249357426
covid,2017-09-01,0.1284891355880292,0.388217164532954,0.5167063001209833
covid,2017-10-01,0.03912363067292645,0.16891891891891897,0.20804254959184543
covid,2017-11-01,0.03912363067292645,0.16891891891891897,0.20804254959184543
covid,2017-12-01,0.048169556840077066,0.09832841691248774,0.1464979737525648
covid,2018-01-01,0.18450220851015206,0.09832841691248774,0.2828306254226398
covid,2018-02-01,0.18450220851015206,0.09832841691248774,0.2828306254226398
covid,2018-03-01,0.136332651670075,0.0,0.136332651670075
covid,2018-04-01,0.07898894154818326,0.0,0.07898894154818326
covid,2018-05-01,0.13577485864074432,0.0,0.13577485864074432
covid,2018-06-01,0.15361925550013045,0.0,0.15361925550013045
covid,2018-07-01,0.16852702756697066,0.1872659176029963,0.35579294516996696
covid,2018-08-01,0.22492730175907286,0.1872659176029963,0.41219321936206915
covid,2018-09-01,0.3151326077630039,0.1872659176029963,0.5023985253660002
covid,2018-10-01,0.2212358941479804,0.08795074758135447,0.30918664172933485
covid,2018-11-01,0.19096844249847467,0.08795074758135447,0.2789191900798291
covid,2018-12-01,0.341316672451695,0.16353653745285865,0.5048532099045536
covid,2019-01-01,0.3793250342912997,0.0755857898715042,0.45491082416280393
covid,2019-02-01,0.5353549207015424,0.4804440894666459,1.0157990101681884
covid,2019-03-01,0.3727424284980318,0.40485829959514175,0.7776007280931736
covid,2019-04-01,0.392907423261103,0.48819163292847506,0.8810990561895781
covid,2019-05-01,0.1539587972157028,0.23484848484848495,0.38880728206418774
covid,2019-06-01,0.058173356602675974,0.23484848484848495,0.29302184145116095
covid,2019-07-01,0.0,0.15151515151515157,0.15151515151515157
covid,2019-08-01,0.031152647975077885,0.0920810313075507,0.12323367928262859
covid,2019-09-01,0.049258749731369754,0.4270894065169309,0.4763481562483006
covid,2019-10-01,0.0665657763841908,0.4270894065169309,0.4936551829011217
covid,2019-11-01,0.6796993271205406,0.5974755668104301,1.2771748939309706
covid,2019-12-01,2.1413440041804477,1.2674923172291905,3.4088363214096384
covid,2020-01-01,3.1913604586442115,2.361768411505285,5.5531288701494965
covid,2020-02-01,3.759195472053996,4.398151794616878,8.157347266670875
covid,2020-03-01,3.1095851785506956,4.131277407139476,7.240862585690172
covid,2020-04-01,2.959198051263668,5.005772528070442,7.964970579334111
covid,2020-05-01,2.226004042207591,2.9842375384936837,5.2102415807012745
covid,2020-06-01,3.2587252295066613,2.855842897903921,6.114568127410582
covid,2020-07-01,3.1688295085429794,1.5688898645150424,4.737719373058022
covid,2020-08-01,3.1383327987513887,1.8326998205046987,4.971032619256087
covid,2020-09-01,1.7212873126963455,1.42557796813116,3.1468652808275053
covid,2020-10-01,1.8701539686380333,1.471561824158684,3.3417157927967174
covid,2020-11-01,2.9049397126790892,1.1454900464740032,4.050429759153093
covid,2020-12-01,2.7862772883904277,1.1746592319773408,3.9609365203677687
covid,2021-01-01,2.8373276375802967,0.7339660083722322,3.571293645952529
covid,2021-02-01,1.5531163753900767,0.7406417349535449,2.2937581103436218
covid,2021-03-01,1.7155586963531448,1.6892767528293815,3.404835449182526
covid,2021-04-01,0.9669587479868884,1.9931844870521414,2.9601432350390295
covid,2021-05-01,1.9209936051476255,1.7714549970299682,3.6924486021775937
covid,2021-06-01,1.4313975219162913,0.5910165484633577,2.022414070379649
covid,2021-07-01,1.54552651577264,0.21881838074398322,1.7643448965166233
covid,2021-08-01,0.6401340336608777,0.41375015462312553,1.0538841882840033
covid,2021-09-01,0.7749503464347233,0.41375015462312553,1.1887005010578489
covid,2021-10-01,1.6207004138139645,0.4193986650127008,2.0400990788266653
covid,2021-11-01,1.4953772226620181,0.4022446689113363,1.8976218915733545
covid,2021-12-01,1.5388140293177628,0.4022446689113363,1.9410586982290992
covid,2022-01-01,0.4006773785510968,0.32429792429792503,0.7249753028490218
covid,2022-02-01,0.2783532195296901,0.14652014652014725,0.4248733660498374
covid,2022-03-01,0.21544035384865837,0.1787886202213412,0.39422897406999957
covid,2022-04-01,0.7761332052904085,0.35694379837651935,1.1330770036669278
covid,2022-05-01,0.8416210900317314,0.3971044409468005,1.2387255309785319
covid,2022-06-01,0.7853824911295089,0.8034324584736767,1.5888149496031856
covid,2022-07-01,0.12458953958765855,0.478757133798352,0.6033466733860106
covid,2022-08-01,0.23977012819773588,0.8632249413342281,1.102995069531964
covid,2022-09-01,0.23513470428821928,0.4246284501061579,0.6597631543943772
covid,2022-10-01,0.347937862776657,0.4246284501061579,0.7725663128828149
covid,2022-11-01,0.2493711956649941,0.40040040040040115,0.6497715960653953
covid,2022-12-01,0.41861861126061345,0.5316339962009261,0.9502526074615396
covid,2023-01-01,0.30581545277217576,0.5316339962009261,0.8374494489731019
covid,2023-02-01,0.22371364653243844,0.13123359580052565,0.3549472423329641
covid,2023-03-01,0.0,0.15151515151515224,0.15151515151515224
covid,2023-04-01,0.0,0.15151515151515224,0.15151515151515224
covid,2023-05-01,0.15540015540015537,0.26528079429103396,0.4206809496911893
